id_subitem;cd_subitem;nome
1981;3;CONTRIBUICAO DO MILITAR ATIVO
1982;0;CONTRIBUICAO DO MILITAR ATIVO - PRINCIPAL - SAUDE
1983;0;CONTRIBUICAO DO MILITAR INATIVO
1984;0;CESSAO DO DIREITO DE USO DE RADIOFREQUENCIA - MULTAS E JUROS
1985;0;CESSAO DO DIREITO DE USO DE RADIOFREQUENCIA - DIVIDA ATIVA - MULTAS E JUROS
1986;0;CESSAO DO DIREITO DE EXPLORACAO DE SATELITE BRASILEIRO - PRINCIPAL
1987;2;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - MULTAS E JUROS
1988;0;CONTRIBUICAO DO SERVIDOR INATIVO PARA O RPPS - DIVIDA ATIVA - MULTAS E JUROS - PODER EXECUTIVO
1989;0;CONTRIBUICAO DO SERVIDOR INATIVO PARA O RPPS - DIVIDA ATIVA - MULTAS E JUROS - TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS
1990;0;CONTRIBUICAO DO SERVIDOR INATIVO PARA O RPPS - DIVIDA ATIVA - MULTAS E JUROS - DEMAIS
1991;0;CONTRIBUICAO DO PENSIONISTA PARA O RPPS - MULTAS E JUROS - PODER EXECUTIVO
1992;3;CONTRIBUICOES PARA O PROGRAMA DE INTEGRACAO NACIONAL - PIN E PARA O PROGRAMA DE REDISTRIBUICAO DE TERRAS E DE ESTIMULO A AGROINDUSTRIA DO NORTE E DO N
1993;0;TRANSFERENCIA DA DELEGACAO DOS SERVICOS DE TELECOMUNICACOES OU DO DIREITO DE USO DE RADIOFREQUENCIA - PRINCIPAL
1994;0;CONCESSAO DE LICENCAS E AUTORIZACOES DA AGENCIA ESPACIAL BRASILEIRA - PRINCIPAL
1995;0;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL - REPARACAO, MANUTENCAO E INSTALACAO
1996;0;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - MULTAS E JUROS - COMERCIALIZACAO E DISTRIBUICAO DE PRODUTOS AGROPECUARIOS
1997;0;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - MULTAS E JUROS - COMERCIALIZACAO DE PRODUTOS, DADOS E MATERIAIS DE INFORMATICA
1998;0;CONTRIBUICAO DO PENSIONISTA PARA O RPPS - MULTAS E JUROS - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS
1999;0;CONTRIBUICAO DO PENSIONISTA PARA O RPPS - DIVIDA ATIVA - MULTAS E JUROS - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS
2000;3;COTA-PARTE DO ADICIONAL AO FRETE PARA A RENOVACAO DA MARINHA MERCANTE - AFRMM - MULTAS E JUROS
2001;0;DEMAIS DELEGACOES DE SERVICOS PUBLICOS - DIVIDA ATIVA - MULTAS E JUROS
2002;0;OUTRAS DELEGACOES DE SERVICOS PUBLICOS - MULTAS E JUROS
2003;0;OUTRAS DELEGACOES DE SERVICOS PUBLICOS - DIVIDA ATIVA - MULTAS E JUROS - RECEITA DE OUTORGA DE SERVICOS DE REMOCAO DE VEICULOS AUTOMOTORES
2004;0;PAGAMENTO PELA RETENCAO DE AREA PARA EXPLORACAO OU PRODUCAO - PRINCIPAL
2005;0;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - MULTAS E JUROS - CONSULTORIA, ASSISTENCIA TECNICA E ANALISE DE PROJETOS
2006;0;CONTRIBUICAO PATRONAL PARA O RPPS ORIUNDA DE SENTENCAS JUDICIAIS - DIVIDA ATIVA
2007;0;CONTRIBUICAO DO SERVIDOR INATIVO AO RPPS ORIUNDA DE SENTENCAS JUDICIAIS - MULTAS E JUROS
2082;0;OUTRAS CONTRIBUICOES SOCIAIS - PRINCIPAL - CONTRIBUICAO DE SEGURADO - INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS
2083;0;OUTRAS CONTRIBUICOES SOCIAIS - PRINCIPAL - PECULIO
2084;0;OUTRAS CONTRIBUICOES SOCIAIS - PRINCIPAL - SEGURO DO CONJUGE
2085;0;OUTRAS CONTRIBUICOES SOCIAIS - PRINCIPAL - DEMAIS
2086;0;PARTICIPACOES - MULTAS E JUROS - RENDIMENTO DE APLICACOES EM MERCADO DE RENDA VARIAVEL
2087;0;PARTICIPACOES - DIVIDA ATIVA - MULTAS E JUROS - RENDIMENTO DE APLICACOES EM MERCADO DE RENDA VARIAVEL
2088;0;OUTROS VALORES MOBILIARIOS
2089;0;OUTORGA DE DIREITO DE USO OU DE EXPLORACAO DE CRIACAO PROTEGIDA - INSTITUICAO CIENTIFICA E TECNOLOGICA - DIVIDA ATIVA
2090;0;DIREITO DE USO DA IMAGEM E DE REPRODUCAO DOS BENS DO ACERVO PATRIMONIAL - PRINCIPAL
2091;0;DIREITO DE USO DA IMAGEM E DE REPRODUCAO DOS BENS DO ACERVO PATRIMONIAL - DIVIDA ATIVA
2092;0;CONTRIBUICAO SOCIAL SOBRE O LUCRO LIQUIDO - CSLL - DIVIDA ATIVA - MULTAS E JUROS
2093;0;CONTRIBUICOES PARA O REGIME GERAL DE PREVIDENCIA SOCIAL - RGPS
2094;0;CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O RPPS - PRINCIPAL - TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS
2095;6;OUTRAS CONTRIBUICOES SOCIAIS - MULTAS E JUROS - CONTRIBUICAO DO CIVIL PARA A SAUDE - ESTADO - DEPENDENTES - FILHOS DE 21 A 35 ANOS
2096;9;OUTRAS CONTRIBUICOES SOCIAIS - MULTAS E JUROS - CONTRIBUICAO DO CIVIL PARA A SAUDE - DEMAIS - SERVIDOR
2097;0;OUTROS VALORES MOBILIARIOS - DIVIDA ATIVA - MULTAS E JUROS
2098;0;DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE RODOVIARIO - MULTAS E JUROS
2099;0;CESSAO DO DIREITO DE OPERACIONALIZACAO DE PAGAMENTOS - MULTAS E JUROS - BENEFICIOS
2100;0;CESSAO DO DIREITO DE OPERACIONALIZACAO DE PAGAMENTOS - DIVIDA ATIVA
2101;0;CESSAO DO DIREITO DE OPERACIONALIZACAO DE PAGAMENTOS - DIVIDA ATIVA - MULTAS E JUROS - FOLHA DE PESSOAL
2102;0;CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O RPPS - DIVIDA ATIVA - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS
2103;0;CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O RPPS - DIVIDA ATIVA - MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS
2104;2;OUTRAS CONTRIBUICOES SOCIAIS - MULTAS E JUROS - CONTRIBUICAO DE SEGURADO - INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS - INATIVO
2105;1;OUTRAS CONTRIBUICOES SOCIAIS - DIVIDA ATIVA - CONTRIBUICAO PATRONAL DO CIVIL PARA A SAUDE - SERVIDOR ATIVO
2106;2;DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE RODOVIARIO - MULTAS E JUROS - FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES - INTERMUNICIPAL
2107;2;DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE RODOVIARIO - DIVIDA ATIVA - FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES - INTERMUNICIPAL
2108;4;FUNDO NACIONAL DE SAUDE/FUNDO ESTADUAL DE SAUDE - PROESF
2109;0;SERVICOS DE TRANSPORTE - DIVIDA ATIVA - DEMAIS
2110;0;SERVICOS PORTUARIOS
2111;0;TARIFA AEROPORTUARIA - PRINCIPAL
2112;0;OUTRAS TRANSFERENCIAS DOS ESTADOS - PRINCIPAL - REPASSE DO FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR
2113;0;TRANSFERENCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAUDE - REPASSE FUNDO A FUNDO - PRINCIPAL
2114;0;RESTITUICAO DE CONTRIBUICOES PREVIDENCIARIAS COMPLEMENTARES - PRINCIPAL
2115;1;INSTITUTO NACIONAL DE ESTUDOS E PESQUISAS NACIONAIS ANISIO TEIXEIRA/SECRETARIA DE ESTADO DE EDUCACAO
2116;1;MINISTERIO DA INTEGRACAO NACIONAL/SECRETARIA DE ESTADO DE DESENVOLVIMENTO E INTEGRACAO DO NORTE E NORDESTE DE MINAS GERAIS
2117;0;TRANSFERENCIA DE CONVENIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES
2118;999;RESTITUICAO DE RECURSOS DE FOMENTO - MULTAS E JUROS
2119;999;RESTITUICAO DECORRENTE DA NAO APLICACAO DE INCENTIVOS FISCAIS
2120;999;RESTITUICAO DECORRENTE DA NAO APLICACAO DE INCENTIVOS FISCAIS RELATIVOS A LEI ROUANET
2121;999;RESTITUICAO DECORRENTE DA NAO APLICACAO DE INCENTIVOS FISCAIS RELATIVOS A LEI DO AUDIOVISUAL - DIVIDA ATIVA
2122;999;RESTITUICAO DECORRENTE DA APLICACAO IRREGULAR DE RECURSOS ELEITORAIS - PRINCIPAL
2123;999;RESTITUICAO DECORRENTE DA APLICACAO IRREGULAR DE RECURSOS ELEITORAIS - DIVIDA ATIVA - MULTAS E JUROS
2124;1;TRANSFERENCIAS DE CONVENIOS DA UNIAO DESTINADAS A PROGRAMAS DE INFRAESTRUTURA EM TRANSPORTE - PRINCIPAL
2125;0;DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES
2126;6;SECRETARIA ESPECIAL DE AGRICULTURA FAMILIAR E DO DESENVOLVIMENTO AGRARIO/INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DO ESTADO DE MINAS GERAIS
2127;0;SERVICOS DE ATENDIMENTO A SAUDE - MULTAS E JUROS - SERVICOS DE SAUDE PRESTADOS A PARTICULARES
2128;2;SERVICOS DE ATENDIMENTO A SAUDE - MULTAS E JUROS - COPARTICIPACAO DOS SEGURADOS - SERVICOS ODONTOLOGICOS
2129;0;SERVICOS DE ATENDIMENTO A SAUDE - MULTAS E JUROS - DEMAIS SERVICOS DE SAUDE
2130;0;SERVICOS DE ATENDIMENTO A SAUDE - DIVIDA ATIVA - SERVICOS AMBULATORIAIS
2131;0;SERVICOS DE ATENDIMENTO A SAUDE - DIVIDA ATIVA - COPARTICIPACAO DOS SEGURADOS
2132;0;SERVICOS DE ATENDIMENTO A SAUDE - DIVIDA ATIVA - MULTAS E JUROS - SERVICOS HOSPITALARES
2133;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS - PRINCIPAL - ORGANIZACAO AGRARIA
2134;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS - PRINCIPAL - URBANISMO
2135;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS - PRINCIPAL - SANEAMENTO
2136;0;OUTRAS RESTITUICOES - PRINCIPAL - FORMACAO DE GESTORES ESTADUAIS E MUNICIPAIS - SISTEMA BRAILLE - CONFERENCIAS MEIO AMBIENTE
2137;0;RESSARCIMENTO POR OPERADORAS DE SEGUROS PRIVADOS DE ASSISTENCIA A SAUDE
2138;8;MINISTERIO DE DESENVOLVIMENTO SOCIAL E COMBATE A FOME/EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS
2139;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL - CULTURA
2140;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL - DIREITOS DE CIDADANIA
2141;0;SERVICOS DE ATENDIMENTO A SAUDE - DIVIDA ATIVA - MULTAS E JUROS - DEMAIS SERVICOS DE SAUDE
2142;0;SERVICOS DE ASSISTENCIA A SAUDE SUPLEMENTAR DO SERVIDOR CIVIL - MULTAS E JUROS
2143;0;OUTRAS TRANSFERENCIAS DOS ESTADOS - PRINCIPAL
2144;0;TRANSFERENCIAS DE MUNICIPIOS A CONSORCIOS PUBLICOS
2145;0;TRANSFERENCIAS DE CONVENIO DOS MUNICIPIOS PARA O SISTEMA UNICO DE SAUDE - SUS
2146;0;TRANSFERENCIAS DE CONVENIO DOS MUNICIPIOS PARA O SISTEMA UNICO DE SAUDE - SUS - PRINCIPAL
2147;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS - PRINCIPAL - ATIVIDADES JUDICIARIAS
2148;0;OUTROS RESSARCIMENTOS - PRINCIPAL - PAGAMENTO FOLHA DE SENTENCIADO
2149;0;OUTROS RESSARCIMENTOS - DIVIDA ATIVA
2150;0;ALIENACAO DE BENS E MERCADORIAS APREENDIDOS
2151;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS - PRINCIPAL - MEIO AMBIENTE
2152;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS - PRINCIPAL - SEGURANCA PUBLICA
2153;3;DIVERSOS MUNICIPIOS/CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS
2154;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS - PRINCIPAL - SANEAMENTO
2155;0;REMUNERACAO SOBRE REPASSE PARA PROGRAMAS DE DESENVOLVIMENTO ECONOMICO
2156;1;DIVERSOS MUNICIPIOS/TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS
2008;0;CONTRIBUICAO DO SERVIDOR INATIVO AO RPPS ORIUNDA DE SENTENCAS JUDICIAIS - DIVIDA ATIVA
2009;3;CONTRIBUICAO PELA LICENCA DE USO, AQUISICAO OU TRANSFERENCIA DE TECNOLOGIA - CIDE - REMESSAS AO EXTERIOR - PRINCIPAL
2010;3;CONTRIBUICAO RELATIVA AS ATIVIDADES DE IMPORTACAO E COMERCIALIZACAO DE PETROLEO E SEUS DERIVADOS, GAS NATURAL E ALCOOL CARBURANTE - CIDE COMBUSTIVEIS
2011;0;ROYALTIES EXCEDENTES PELA PRODUCAO DE PETROLEO EM TERRA (QUALQUER SITUACAO) - CONTRATO DE CONCESSAO
2012;3;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL - SERVICOS ESPECIAIS - POLICIA CIVIL DO ESTADO DE MINAS GERAIS - GESTAO DO SISTEMA E PROCEDIM
2013;0;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL - VISITACAO DAS UNIDADES DE CONSERVACAO DA NATUREZA
2014;0;CONTRIBUICAO PARA FUNDOS DE ASSISTENCIA MEDICA -POLICIAIS MILITARES - DIVIDA ATIVA
2015;0;CONTRIBUICAO PARA FUNDOS DE ASSISTENCIA MEDICA DOS BOMBEIROS MILITARES - PRINCIPAL
2016;0;CONTRIBUICAO PARA FUNDOS DE ASSISTENCIA MEDICA DOS SERVIDORES CIVIS
2017;0;CONTRIBUICAO PARA FUNDOS DE ASSISTENCIA MEDICA DOS SERVIDORES CIVIS - DIVIDA ATIVA - MULTAS E JUROS
2018;3;CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE-COMBUSTIVEIS - COMERCIALIZACAO - DIVIDA ATIVA
2019;3;CONTRIBUICAO SOBRE A RECEITA OPERACIONAL BRUTA DECORRENTE DE PRESTACAO DE SERVICOS DE TELECOMUNICACOES - DIVIDA ATIVA
2020;3;CONTRIBUICAO SOBRE A RECEITA BRUTA DAS EMPRESAS PRESTADORAS DE SERVICOS DE TELECOMUNICACOES
2021;3;CONTRIBUICAO SOBRE A RECEITA BRUTA DAS EMPRESAS PRESTADORAS DE SERVICOS DE TELECOMUNICACOES - DIVIDA ATIVA
2022;0;PARTICIPACAO ESPECIAL PELA PRODUCAO DE PETROLEO EM PLATAFORMA - CONTRATO DE CONCESSAO - DECLARACAO DE COMERCIALIDADE ANTES DE 3/12/2012 - AREA E CAMAD
2023;0;ROYALTIES MINIMOS PELA PRODUCAO DE PETROLEO EM TERRA - CESSAO ONEROSA - DECLARACAO DE COMERCIALIDADE A PARTIR DE 3/12/2012 - PRINCIPAL
2024;0;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - MULTAS E JUROS - VENDA DE EDITAIS
2025;0;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - MULTAS E JUROS - FOTOCOPIAS E COPIAS HELIOGRAFICAS
2026;0;CONTRIBUICAO PARA FUNDOS DE ASSISTENCIA MEDICA DE OUTROS BENEFICIARIOS - MULTAS E JUROS
2027;0;CONTRIBUICAO SOBRE A LOTERIA FEDERAL
2028;0;CONTRIBUICAO SOBRE A LOTERIA FEDERAL - DIVIDA ATIVA
2029;0;CONTRIBUICAO SOBRE LOTERIAS ESPORTIVAS - DIVIDA ATIVA
2030;0;CONTRIBUICAO SOBRE LOTERIAS DE NUMEROS - DIVIDA ATIVA - MULTAS E JUROS
2031;3;CONTRIBUICAO SOBRE O FATURAMENTO DAS EMPRESAS DE INFORMATICA
2032;3;CONTRIBUICAO SOBRE O FATURAMENTO DAS EMPRESAS DE INFORMATICA INSTALADAS NA AMAZONIA
2033;3;OUTRAS CONTRIBUICOES ECONOMICAS
2034;3;OUTRAS CONTRIBUICOES ECONOMICAS - DIVIDA ATIVA
2035;0;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - FOTOCOPIAS E COPIAS HELIOGRAFICAS
2036;0;CONTRIBUICAO SOBRE CONCURSOS DE PROGNOSTICO - MODALIDADE FUTEBOL - DIVIDA ATIVA
2037;0;CONTRIBUICAO SOBRE CONCURSOS DE PROGNOSTICO - MODALIDADE FUTEBOL - DIVIDA ATIVA - MULTAS E JUROS
2038;0;CONTRIBUICAO SOBRE SORTEIOS REALIZADOS POR ENTIDADES FILANTROPICAS
2039;0;CONTRIBUICAO SOBRE SORTEIOS REALIZADOS POR ENTIDADES FILANTROPICAS - PRINCIPAL
2040;0;CONTRIBUICAO PARA OS PROGRAMAS DE INTEGRACAO SOCIAL E DE FORMACAO DO PATRIMONIO DO SERVIDOR PUBLICO - PIS E PASEP - PRINCIPAL
2041;3;CONTRIBUICAO PARA O CUSTEIO DO SERVICO DE ILUMINACAO PUBLICA - PRINCIPAL
2042;2;ALUGUEIS E ARRENDAMENTOS - PRINCIPAL - ARRENDAMENTOS
2043;2;FOROS, LAUDEMIOS E TARIFAS DE OCUPACAO - PRINCIPAL
2044;0;CONCESSAO DE USO DO POTENCIAL DE ENERGIA HIDRAULICA
2045;0;TAXA DE GERENCIAMENTO OPERACIONAL - MULTAS E JUROS - DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS
2046;3;TAXA DE EXPEDIENTE - DIVIDA ATIVA - INSTITUTO MINEIRO DE AGROPECUARIA
2047;4;TAXA DE EXPEDIENTE - DIVIDA ATIVA - ATOS DA SECRETARIA DE ESTADO DE SAUDE
2048;6;TAXA DE EXPEDIENTE - DIVIDA ATIVA - TRANSPORTE COLETIVO INTERMUNICIPAL - NOTIFICACAO
2049;7;TAXA DE EXPEDIENTE - DIVIDA ATIVA - TRANSPORTE COLETIVO METROPOLITANO - NOTIFICACAO
2050;8;TAXA DE EXPEDIENTE - DIVIDA ATIVA - TAXA DE SERVICOS DE BATEDORES - DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS
2051;999;TAXA DE EXPEDIENTE - DIVIDA ATIVA - OUTROS
2052;0;RECEITA JUDICIARIA - DIVIDA ATIVA - JUIZADO ESPECIAL
2053;0;CONTRIBUICAO PARA OS PROGRAMAS DE INTEGRACAO SOCIAL E DE FORMACAO DO PATRIMONIO DO SERVIDOR PUBLICO - PIS E PASEP - DIVIDA ATIVA - MULTAS E JUROS
2054;0;CONTRIBUICOES REFERENTES AO FUNDO DE GARANTIA DO TEMPO DE SERVICO - FGTS
2055;0;CONTRIBUICAO PARA O ENSINO AEROVIARIO - MULTAS E JUROS
2056;0;FOROS, LAUDEMIOS E TARIFAS DE OCUPACAO - DIVIDA ATIVA
2057;0;CONCESSAO, PERMISSAO, AUTORIZACAO OU CESSAO DO DIREITO DE USO DE BENS IMOVEIS PUBLICOS
2058;2;CONCESSAO, PERMISSAO, AUTORIZACAO OU CESSAO DO DIREITO DE USO DE BENS IMOVEIS PUBLICOS - PRINCIPAL - CESSAO DO DIREITO DE EXPLORACAO DE ESTADIOS - ARE
2059;0;CONCESSAO DE USO DO POTENCIAL DE ENERGIA HIDRAULICA - DIVIDA ATIVA - MULTAS E JUROS
2060;0;UTILIZACAO DE RECURSOS HIDRICOS - DEMAIS EMPRESAS - PRINCIPAL
2061;0;UTILIZACAO DE RECURSOS HIDRICOS - DEMAIS EMPRESAS - MULTAS E JUROS
2062;0;CONCESSAO DE FLORESTAS NACIONAIS - VALOR MINIMO - DIVIDA ATIVA
2063;0;CONCESSAO DE FLORESTAS NACIONAIS - DEMAIS VALORES - MULTAS E JUROS
2064;0;TAXA DE GERENCIAMENTO DE TRANSPORTE COLETIVO METROPOLITANO - DIVIDA ATIVA - DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAI
2065;1;TAXA DE EXPEDIENTE - DIVIDA ATIVA - MULTAS E JUROS - DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS
2066;5;TAXA DE EXPEDIENTE - DIVIDA ATIVA - MULTAS E JUROS - ATOS DA SECRETARIA DE ESTADO DE TRABALHO E DESENVOLVIMENTO SOCIAL
2067;999;TAXA DE EXPEDIENTE - DIVIDA ATIVA - MULTAS E JUROS - OUTROS
2068;0;CONTRIBUICAO SOBRE A ARRECADACAO DOS FUNDOS DE INVESTIMENTOS REGIONAIS
2069;0;CONTRIBUICAO SOBRE A ARRECADACAO DOS FUNDOS DE INVESTIMENTOS REGIONAIS - DIVIDA ATIVA
2070;1;CONCESSAO, PERMISSAO, AUTORIZACAO OU CESSAO DO DIREITO DE USO DE BENS IMOVEIS PUBLICOS - DIVIDA ATIVA - CONCESSAO DE DIREITO REAL DE USO DE AREA PUBLI
2071;0;OUTRAS CONCESSOES FLORESTAIS - DEMAIS VALORES - DIVIDA ATIVA - MULTAS E JUROS
2072;0;EMOLUMENTOS E CUSTAS JUDICIAIS - DIVIDA ATIVA - MULTAS E JUROS - CUSTAS JUDICIAIS
2073;0;CONTRIBUICAO DE MELHORIA
2074;0;CONTRIBUICAO DE MELHORIA - MULTAS E JUROS
2075;3;OUTRAS CONTRIBUICOES SOCIAIS - PRINCIPAL - CONTRIBUICAO PATRONAL DO CIVIL PARA A SAUDE - PENSIONISTA
2076;2;OUTRAS CONTRIBUICOES SOCIAIS - PRINCIPAL - CONTRIBUICAO DO CIVIL PARA A SAUDE - INATIVO
2077;0;REMUNERACAO DE SALDOS DE RECURSOS NAO-DESEMBOLSADOS
2078;0;EXPLORACAO DE OUTROS RECURSOS NATURAIS
2079;0;CONTRIBUICAO DE MELHORIA PARA EXPANSAO DA REDE DE ILUMINACAO PUBLICA NA CIDADE - PRINCIPAL
2080;0;CONTRIBUICAO PARA O FINANCIAMENTO DA SEGURIDADE SOCIAL - COFINS - PRINCIPAL
2081;0;CONTRIBUICAO PARA O FINANCIAMENTO DA SEGURIDADE SOCIAL - COFINS - DIVIDA ATIVA
1699;0;EMOLUMENTOS E CUSTAS JUDICIAIS - PRINCIPAL
1700;0;EMOLUMENTOS E CUSTAS JUDICIAIS - MULTAS E JUROS - CUSTAS JUDICIAIS
1701;0;CONTRIBUICAO SOBRE MOVIMENTACAO OU TRANSMISSAO DE VALORES E DE CREDITOS E DIREITOS DE NATUREZA FINANCEIRA - MULTAS E JUROS
1702;0;CONTRIBUICAO SOBRE MOVIMENTACAO OU TRANSMISSAO DE VALORES E DE CREDITOS E DIREITOS DE NATUREZA FINANCEIRA - DIVIDA ATIVA - MULTAS E JUROS
1703;0;OUTRAS CONTRIBUICOES SOCIAIS - PRINCIPAL
1704;1;OUTRAS CONTRIBUICOES SOCIAIS - PRINCIPAL - CONTRIBUICAO DO CIVIL PARA A SAUDE - ATIVO
1705;0;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL
1706;0;REMUNERACAO DE DEPOSITOS ESPECIAIS
1707;1;REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS - PRINCIPAL - RENDA FIXA
1708;2;REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS - PRINCIPAL - RENDA VARIAVEL
1709;0;JUROS DE TITULOS DE RENDA - PRINCIPAL
1710;0;DIVIDENDOS - PRINCIPAL - SOCIEDADES DE ECONOMIA MISTA
1711;0;COMPENSACOES AMBIENTAIS
1712;0;COMPENSACOES AMBIENTAIS - PRINCIPAL - REPOSICAO DA PESCA
1713;0;COMPENSACOES AMBIENTAIS - PRINCIPAL - SUPRESSAO DO PEQUI
1714;0;COMPENSACOES AMBIENTAIS - MULTAS E JUROS
1715;0;COMPENSACOES AMBIENTAIS - DIVIDA ATIVA - REPOSICAO DA PESCA
1716;0;COMPENSACOES AMBIENTAIS - DIVIDA ATIVA - MULTAS E JUROS
1717;0;OUTRAS CONTRIBUICOES DE MELHORIA - PRINCIPAL
1718;11;OUTRAS CONTRIBUICOES SOCIAIS - PRINCIPAL - CONTRIBUICAO DO CIVIL PARA A SAUDE - DEMAIS - DEPENDENTES - FILHOS DE 21 A 35 ANOS
1719;0;OUTRAS CONTRIBUICOES SOCIAIS - PRINCIPAL - CONTRIBUICAO PATRONAL PARA A PREVIDENCIA SOCIAL - INSTITUTO DE PREVIDENCIA DO SERVIDOR MILITAR - INATIVO CI
1720;0;PARTICIPACOES - DIVIDA ATIVA - RENDIMENTO DE APLICACOES EM MERCADO DE RENDA VARIAVEL
1721;1;OUTROS VALORES MOBILIARIOS - PRINCIPAL - TITULOS DE RESPONSABILIDADE DO GOVERNO FEDERAL - VINCULADO AO RPPS
1722;2;OUTROS VALORES MOBILIARIOS - MULTAS E JUROS - TITULOS DE RESPONSABILIDADE DO GOVERNO FEDERAL - NAO VINCULADO AO RPPS
1723;0;OUTRAS DELEGACOES PARA EXPLORACAO DE RECURSOS NATURAIS - DIVIDA ATIVA
1724;0;DIREITO DE USO DA IMAGEM E DE REPRODUCAO DOS BENS DO ACERVO PATRIMONIAL - DIVIDA ATIVA - MULTAS E JUROS
1725;0;CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O RPPS - PRINCIPAL - PODER EXECUTIVO
1726;4;OUTRAS CONTRIBUICOES SOCIAIS - MULTAS E JUROS - CONTRIBUICAO PATRONAL DO CIVIL PARA A SAUDE - CONTRATO ADMINISTRATIVO
1727;5;OUTRAS CONTRIBUICOES SOCIAIS - MULTAS E JUROS - CONTRIBUICAO PATRONAL DO CIVIL PARA A SAUDE - ESTADO - DEPENDENTES
1728;2;OUTROS VALORES MOBILIARIOS - DIVIDA ATIVA - TITULOS DE RESPONSABILIDADE DO GOVERNO FEDERAL - NAO VINCULADO AO RPPS
1729;0;OUTROS VALORES MOBILIARIOS - DIVIDA ATIVA - DEMAIS
1730;0;DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE RODOVIARIO - PRINCIPAL
1731;0;CESSAO DO DIREITO DE OPERACIONALIZACAO DE PAGAMENTOS - MULTAS E JUROS - FORNECEDORES
